,id,label,politics,art,society,charity,interest
705,734858958322667521,suhedaduzcan,0,0,0,0,n/a
706,3751948456,okanncakarr1,0.1346153846153846,0.25961538461538464,0.3173076923076923,0.28846153846153844,society
707,817787083,huseyingurbanov,0.2887700534759358,0.1497326203208556,0.3155080213903743,0.24598930481283424,society
708,246575315,mufidyuksel,0.2543352601156069,0.08092485549132948,0.32947976878612717,0.3352601156069364,charity
709,2304802170,sinanbolukoglu,0.1592356687898089,0.24203821656050956,0.39490445859872614,0.20382165605095542,society
710,2431693022,sehirdegisim,0.16,0.28,0.32,0.24,society
711,301674726,ergulmhuseyin,0.3273809523809524,0.08928571428571429,0.3333333333333333,0.25,society
712,621285612,okurerdem,0.21301775147928995,0.16568047337278108,0.2958579881656805,0.3254437869822485,charity
713,167412434,yasemincakirer,0.10919540229885058,0.16666666666666666,0.4425287356321839,0.28160919540229884,society
714,194228463,mzbalkas,0,0,0,0,n/a
715,1363013874,Zeina172,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.18181818181818182,society
716,68202748,aksubora,0.2967741935483871,0.1870967741935484,0.3548387096774194,0.16129032258064516,society
717,437858563,KerimOZAL,0.23595505617977527,0.14606741573033707,0.2696629213483146,0.34831460674157305,charity
718,703741984058515456,rumeysagecer,0.4,0.13333333333333333,0.3333333333333333,0.13333333333333333,politics
719,4759048456,GulnihalAydinli,0.10362694300518134,0.24352331606217617,0.48186528497409326,0.17098445595854922,society
720,254005513,worldbulletin,0,0,0,0,n/a
721,293114127,risusku,0.18994413407821228,0.1564245810055866,0.4301675977653631,0.22346368715083798,society
722,465080605,sgrbll,0.22764227642276422,0.15447154471544716,0.3252032520325203,0.2926829268292683,society
723,3091583265,JournalSehir,0.34285714285714286,0.2,0.37142857142857144,0.08571428571428572,society
724,813478272910630913,SehirCHES,0.11764705882352941,0.0,0.7647058823529411,0.11764705882352941,society
725,76976432,hiyenigun,0.3128834355828221,0.08588957055214724,0.2822085889570552,0.31901840490797545,charity
726,822145758,esrefisark,0.1712707182320442,0.2154696132596685,0.32044198895027626,0.292817679558011,society
727,170012983,nihaterdogmus,0.14772727272727273,0.07954545454545454,0.44886363636363635,0.32386363636363635,society
728,1620052020,hediyetullah_,0.296969696969697,0.11515151515151516,0.4666666666666667,0.12121212121212122,society
729,162427198,mhmtaytkn,0.3160621761658031,0.031088082901554404,0.27461139896373055,0.37823834196891193,charity
